model,raw_score,quantization_score,final_score,is_valid_gpu,unknown_reason
UNKNOWN,0.14707515,0.0,23.54501519758542,True,Could not match to any known GPU model
A40,0.5298344357142857,0.0,84.82031016862436,True,nan
UNKNOWN,0.14931015,0.0,23.902812615888948,True,Could not match to any known GPU model
UNKNOWN,0.14943014999999998,0.0,23.9220232155294,True,Could not match to any known GPU model
L4,0.5043965785714285,0.0,80.74800609126949,True,nan
L4,0.49557657857142856,0.0,79.33602701769587,True,nan
L4,0.49469157857142854,0.0,79.19434884534749,True,nan
UNKNOWN,0.14712015,0.0,23.552219172450595,True,Could not match to any known GPU model
UNKNOWN,0.14739015,0.0,23.595443021641625,True,Could not match to any known GPU model
UNKNOWN,0.14695515,0.0,23.525804597944965,True,Could not match to any known GPU model
UNKNOWN,0.14923515,0.0,23.890805991113663,True,Could not match to any known GPU model
UNKNOWN,0.14817015,0.0,23.7203119193046,True,Could not match to any known GPU model
UNKNOWN,0.14896515,0.0,23.847582141922626,True,Could not match to any known GPU model
UNKNOWN,0.14809514999999998,0.0,23.708305294529307,True,Could not match to any known GPU model
L4,0.49497657857142857,0.0,79.23997401949357,True,nan
L4,0.48627657857142853,0.0,77.8472055455604,True,nan
L4,0.4868765785714286,0.0,77.94325854376268,True,nan
L4,0.46535157857142856,0.0,74.4973572332556,True,nan
RTX_6000_ADA,0.5283937214285714,0.0,84.58966862413149,True,nan
UNKNOWN,0.14883015,0.0,23.825970217327114,True,Could not match to any known GPU model
H100_PCIE_80GB,0.62410015,0.0,99.91115097666288,True,nan
UNKNOWN,0.14853015,0.0,23.777943718225973,True,Could not match to any known GPU model
L4,0.48600657857142854,0.0,77.80398169636936,True,nan
L4,0.46538157857142853,0.0,74.5021598831657,True,nan
UNKNOWN,0.10785299999999999,0.0,17.266006691852294,True,Could not match to any known GPU model
UNKNOWN,0.14170515,0.0,22.685340863674945,True,Could not match to any known GPU model
UNKNOWN,0.14170515,0.0,22.685340863674945,True,Could not match to any known GPU model
UNKNOWN,0.13731015,0.0,21.98175265184318,True,Could not match to any known GPU model
UNKNOWN,0.14755515,0.0,23.62185759614725,True,Could not match to any known GPU model
UNKNOWN,0.14608515,0.0,23.386527750551647,True,Could not match to any known GPU model
UNKNOWN,0.14707515,0.0,23.54501519758542,True,Could not match to any known GPU model
A40,0.5298344357142857,0.0,84.82031016862436,True,nan
UNKNOWN,0.14931015,0.0,23.902812615888948,True,Could not match to any known GPU model
UNKNOWN,0.14943014999999998,0.0,23.9220232155294,True,Could not match to any known GPU model
L4,0.5043965785714285,0.0,80.74800609126949,True,nan
L4,0.49557657857142856,0.0,79.33602701769587,True,nan
L4,0.49469157857142854,0.0,79.19434884534749,True,nan
UNKNOWN,0.14712015,0.0,23.552219172450595,True,Could not match to any known GPU model
UNKNOWN,0.14739015,0.0,23.595443021641625,True,Could not match to any known GPU model
UNKNOWN,0.14695515,0.0,23.525804597944965,True,Could not match to any known GPU model
UNKNOWN,0.14923515,0.0,23.890805991113663,True,Could not match to any known GPU model
UNKNOWN,0.14817015,0.0,23.7203119193046,True,Could not match to any known GPU model
UNKNOWN,0.14896515,0.0,23.847582141922626,True,Could not match to any known GPU model
UNKNOWN,0.14809514999999998,0.0,23.708305294529307,True,Could not match to any known GPU model
L4,0.49497657857142857,0.0,79.23997401949357,True,nan
L4,0.48627657857142853,0.0,77.8472055455604,True,nan
L4,0.4868765785714286,0.0,77.94325854376268,True,nan
L4,0.46535157857142856,0.0,74.4973572332556,True,nan
RTX_6000_ADA,0.5283937214285714,0.0,84.58966862413149,True,nan
UNKNOWN,0.14883015,0.0,23.825970217327114,True,Could not match to any known GPU model
H100_PCIE_80GB,0.62410015,0.0,99.91115097666288,True,nan
UNKNOWN,0.14853015,0.0,23.777943718225973,True,Could not match to any known GPU model
L4,0.48600657857142854,0.0,77.80398169636936,True,nan
L4,0.46538157857142853,0.0,74.5021598831657,True,nan
UNKNOWN,0.10785299999999999,0.0,17.266006691852294,True,Could not match to any known GPU model
UNKNOWN,0.14170515,0.0,22.685340863674945,True,Could not match to any known GPU model
UNKNOWN,0.14170515,0.0,22.685340863674945,True,Could not match to any known GPU model
UNKNOWN,0.13731015,0.0,21.98175265184318,True,Could not match to any known GPU model
UNKNOWN,0.14755515,0.0,23.62185759614725,True,Could not match to any known GPU model
UNKNOWN,0.14608515,0.0,23.386527750551647,True,Could not match to any known GPU model
UNKNOWN,0.14707515,0.0,23.54501519758542,True,Could not match to any known GPU model
A40,0.5298344357142857,0.0,84.82031016862436,True,nan
UNKNOWN,0.14931015,0.0,23.902812615888948,True,Could not match to any known GPU model
UNKNOWN,0.14943014999999998,0.0,23.9220232155294,True,Could not match to any known GPU model
L4,0.5043965785714285,0.0,80.74800609126949,True,nan
L4,0.49557657857142856,0.0,79.33602701769587,True,nan
L4,0.49469157857142854,0.0,79.19434884534749,True,nan
UNKNOWN,0.14712015,0.0,23.552219172450595,True,Could not match to any known GPU model
UNKNOWN,0.14739015,0.0,23.595443021641625,True,Could not match to any known GPU model
UNKNOWN,0.14695515,0.0,23.525804597944965,True,Could not match to any known GPU model
UNKNOWN,0.14923515,0.0,23.890805991113663,True,Could not match to any known GPU model
UNKNOWN,0.14817015,0.0,23.7203119193046,True,Could not match to any known GPU model
UNKNOWN,0.14896515,0.0,23.847582141922626,True,Could not match to any known GPU model
UNKNOWN,0.14809514999999998,0.0,23.708305294529307,True,Could not match to any known GPU model
L4,0.49497657857142857,0.0,79.23997401949357,True,nan
L4,0.48627657857142853,0.0,77.8472055455604,True,nan
L4,0.4868765785714286,0.0,77.94325854376268,True,nan
L4,0.46535157857142856,0.0,74.4973572332556,True,nan
RTX_6000_ADA,0.5283937214285714,0.0,84.58966862413149,True,nan
UNKNOWN,0.14883015,0.0,23.825970217327114,True,Could not match to any known GPU model
H100_PCIE_80GB,0.62410015,0.0,99.91115097666288,True,nan
UNKNOWN,0.14853015,0.0,23.777943718225973,True,Could not match to any known GPU model
L4,0.48600657857142854,0.0,77.80398169636936,True,nan
L4,0.46538157857142853,0.0,74.5021598831657,True,nan
UNKNOWN,0.10785299999999999,0.0,17.266006691852294,True,Could not match to any known GPU model
UNKNOWN,0.14170515,0.0,22.685340863674945,True,Could not match to any known GPU model
UNKNOWN,0.14170515,0.0,22.685340863674945,True,Could not match to any known GPU model
UNKNOWN,0.13731015,0.0,21.98175265184318,True,Could not match to any known GPU model
UNKNOWN,0.14755515,0.0,23.62185759614725,True,Could not match to any known GPU model
UNKNOWN,0.14608515,0.0,23.386527750551647,True,Could not match to any known GPU model
UNKNOWN,0.14707515,0.0,23.54501519758542,True,Could not match to any known GPU model
A40,0.5298344357142857,0.0,84.82031016862436,True,nan
UNKNOWN,0.14931015,0.0,23.902812615888948,True,Could not match to any known GPU model
UNKNOWN,0.14943014999999998,0.0,23.9220232155294,True,Could not match to any known GPU model
L4,0.5043965785714285,0.0,80.74800609126949,True,nan
L4,0.49557657857142856,0.0,79.33602701769587,True,nan
L4,0.49469157857142854,0.0,79.19434884534749,True,nan
UNKNOWN,0.14712015,0.0,23.552219172450595,True,Could not match to any known GPU model
UNKNOWN,0.14739015,0.0,23.595443021641625,True,Could not match to any known GPU model
UNKNOWN,0.14695515,0.0,23.525804597944965,True,Could not match to any known GPU model
UNKNOWN,0.14923515,0.0,23.890805991113663,True,Could not match to any known GPU model
UNKNOWN,0.14817015,0.0,23.7203119193046,True,Could not match to any known GPU model
UNKNOWN,0.14896515,0.0,23.847582141922626,True,Could not match to any known GPU model
UNKNOWN,0.14809514999999998,0.0,23.708305294529307,True,Could not match to any known GPU model
L4,0.49497657857142857,0.0,79.23997401949357,True,nan
L4,0.48627657857142853,0.0,77.8472055455604,True,nan
L4,0.4868765785714286,0.0,77.94325854376268,True,nan
L4,0.46535157857142856,0.0,74.4973572332556,True,nan
RTX_6000_ADA,0.5283937214285714,0.0,84.58966862413149,True,nan
UNKNOWN,0.14883015,0.0,23.825970217327114,True,Could not match to any known GPU model
H100_PCIE_80GB,0.62410015,0.0,99.91115097666288,True,nan
UNKNOWN,0.14853015,0.0,23.777943718225973,True,Could not match to any known GPU model
L4,0.48600657857142854,0.0,77.80398169636936,True,nan
L4,0.46538157857142853,0.0,74.5021598831657,True,nan
UNKNOWN,0.10785299999999999,0.0,17.266006691852294,True,Could not match to any known GPU model
UNKNOWN,0.14170515,0.0,22.685340863674945,True,Could not match to any known GPU model
UNKNOWN,0.14170515,0.0,22.685340863674945,True,Could not match to any known GPU model
UNKNOWN,0.13731015,0.0,21.98175265184318,True,Could not match to any known GPU model
UNKNOWN,0.14755515,0.0,23.62185759614725,True,Could not match to any known GPU model
UNKNOWN,0.14608515,0.0,23.386527750551647,True,Could not match to any known GPU model
UNKNOWN,0.14707515,0.0,23.54501519758542,True,Could not match to any known GPU model
A40,0.5298344357142857,0.0,84.82031016862436,True,nan
UNKNOWN,0.14931015,0.0,23.902812615888948,True,Could not match to any known GPU model
UNKNOWN,0.14943014999999998,0.0,23.9220232155294,True,Could not match to any known GPU model
L4,0.5043965785714285,0.0,80.74800609126949,True,nan
L4,0.49557657857142856,0.0,79.33602701769587,True,nan
L4,0.49469157857142854,0.0,79.19434884534749,True,nan
UNKNOWN,0.14712015,0.0,23.552219172450595,True,Could not match to any known GPU model
UNKNOWN,0.14739015,0.0,23.595443021641625,True,Could not match to any known GPU model
UNKNOWN,0.14695515,0.0,23.525804597944965,True,Could not match to any known GPU model
UNKNOWN,0.14923515,0.0,23.890805991113663,True,Could not match to any known GPU model
UNKNOWN,0.14817015,0.0,23.7203119193046,True,Could not match to any known GPU model
UNKNOWN,0.14896515,0.0,23.847582141922626,True,Could not match to any known GPU model
UNKNOWN,0.14809514999999998,0.0,23.708305294529307,True,Could not match to any known GPU model
L4,0.49497657857142857,0.0,79.23997401949357,True,nan
L4,0.48627657857142853,0.0,77.8472055455604,True,nan
L4,0.4868765785714286,0.0,77.94325854376268,True,nan
L4,0.46535157857142856,0.0,74.4973572332556,True,nan
RTX_6000_ADA,0.5283937214285714,0.0,84.58966862413149,True,nan
UNKNOWN,0.14883015,0.0,23.825970217327114,True,Could not match to any known GPU model
H100_PCIE_80GB,0.62410015,0.0,99.91115097666288,True,nan
UNKNOWN,0.14853015,0.0,23.777943718225973,True,Could not match to any known GPU model
L4,0.48600657857142854,0.0,77.80398169636936,True,nan
L4,0.46538157857142853,0.0,74.5021598831657,True,nan
UNKNOWN,0.10785299999999999,0.0,17.266006691852294,True,Could not match to any known GPU model
UNKNOWN,0.14170515,0.0,22.685340863674945,True,Could not match to any known GPU model
UNKNOWN,0.14170515,0.0,22.685340863674945,True,Could not match to any known GPU model
UNKNOWN,0.13731015,0.0,21.98175265184318,True,Could not match to any known GPU model
UNKNOWN,0.14755515,0.0,23.62185759614725,True,Could not match to any known GPU model
UNKNOWN,0.14608515,0.0,23.386527750551647,True,Could not match to any known GPU model
UNKNOWN,0.14707515,0.0,23.54501519758542,True,Could not match to any known GPU model
A40,0.5298344357142857,0.0,84.82031016862436,True,nan
UNKNOWN,0.14931015,0.0,23.902812615888948,True,Could not match to any known GPU model
UNKNOWN,0.14943014999999998,0.0,23.9220232155294,True,Could not match to any known GPU model
L4,0.5043965785714285,0.0,80.74800609126949,True,nan
L4,0.49557657857142856,0.0,79.33602701769587,True,nan
L4,0.49469157857142854,0.0,79.19434884534749,True,nan
UNKNOWN,0.14712015,0.0,23.552219172450595,True,Could not match to any known GPU model
UNKNOWN,0.14739015,0.0,23.595443021641625,True,Could not match to any known GPU model
UNKNOWN,0.14695515,0.0,23.525804597944965,True,Could not match to any known GPU model
UNKNOWN,0.14923515,0.0,23.890805991113663,True,Could not match to any known GPU model
UNKNOWN,0.14817015,0.0,23.7203119193046,True,Could not match to any known GPU model
UNKNOWN,0.14896515,0.0,23.847582141922626,True,Could not match to any known GPU model
UNKNOWN,0.14809514999999998,0.0,23.708305294529307,True,Could not match to any known GPU model
L4,0.49497657857142857,0.0,79.23997401949357,True,nan
L4,0.48627657857142853,0.0,77.8472055455604,True,nan
L4,0.4868765785714286,0.0,77.94325854376268,True,nan
L4,0.46535157857142856,0.0,74.4973572332556,True,nan
RTX_6000_ADA,0.5283937214285714,0.0,84.58966862413149,True,nan
UNKNOWN,0.14883015,0.0,23.825970217327114,True,Could not match to any known GPU model
H100_PCIE_80GB,0.62410015,0.0,99.91115097666288,True,nan
UNKNOWN,0.14853015,0.0,23.777943718225973,True,Could not match to any known GPU model
L4,0.48600657857142854,0.0,77.80398169636936,True,nan
L4,0.46538157857142853,0.0,74.5021598831657,True,nan
UNKNOWN,0.10785299999999999,0.0,17.266006691852294,True,Could not match to any known GPU model
UNKNOWN,0.14170515,0.0,22.685340863674945,True,Could not match to any known GPU model
UNKNOWN,0.14170515,0.0,22.685340863674945,True,Could not match to any known GPU model
UNKNOWN,0.13731015,0.0,21.98175265184318,True,Could not match to any known GPU model
UNKNOWN,0.14755515,0.0,23.62185759614725,True,Could not match to any known GPU model
UNKNOWN,0.14608515,0.0,23.386527750551647,True,Could not match to any known GPU model
UNKNOWN,0.14707515,0.0,23.54501519758542,True,Could not match to any known GPU model
A40,0.5298344357142857,0.0,84.82031016862436,True,nan
UNKNOWN,0.14931015,0.0,23.902812615888948,True,Could not match to any known GPU model
UNKNOWN,0.14943014999999998,0.0,23.9220232155294,True,Could not match to any known GPU model
L4,0.5043965785714285,0.0,80.74800609126949,True,nan
L4,0.49557657857142856,0.0,79.33602701769587,True,nan
L4,0.49469157857142854,0.0,79.19434884534749,True,nan
UNKNOWN,0.14712015,0.0,23.552219172450595,True,Could not match to any known GPU model
UNKNOWN,0.14739015,0.0,23.595443021641625,True,Could not match to any known GPU model
UNKNOWN,0.14695515,0.0,23.525804597944965,True,Could not match to any known GPU model
UNKNOWN,0.14923515,0.0,23.890805991113663,True,Could not match to any known GPU model
UNKNOWN,0.14817015,0.0,23.7203119193046,True,Could not match to any known GPU model
UNKNOWN,0.14896515,0.0,23.847582141922626,True,Could not match to any known GPU model
UNKNOWN,0.14809514999999998,0.0,23.708305294529307,True,Could not match to any known GPU model
L4,0.49497657857142857,0.0,79.23997401949357,True,nan
L4,0.48627657857142853,0.0,77.8472055455604,True,nan
L4,0.4868765785714286,0.0,77.94325854376268,True,nan
L4,0.46535157857142856,0.0,74.4973572332556,True,nan
RTX_6000_ADA,0.5283937214285714,0.0,84.58966862413149,True,nan
UNKNOWN,0.14883015,0.0,23.825970217327114,True,Could not match to any known GPU model
H100_PCIE_80GB,0.62410015,0.0,99.91115097666288,True,nan
UNKNOWN,0.14853015,0.0,23.777943718225973,True,Could not match to any known GPU model
L4,0.48600657857142854,0.0,77.80398169636936,True,nan
L4,0.46538157857142853,0.0,74.5021598831657,True,nan
UNKNOWN,0.10785299999999999,0.0,17.266006691852294,True,Could not match to any known GPU model
UNKNOWN,0.14170515,0.0,22.685340863674945,True,Could not match to any known GPU model
UNKNOWN,0.14170515,0.0,22.685340863674945,True,Could not match to any known GPU model
UNKNOWN,0.13731015,0.0,21.98175265184318,True,Could not match to any known GPU model
UNKNOWN,0.14755515,0.0,23.62185759614725,True,Could not match to any known GPU model
UNKNOWN,0.14608515,0.0,23.386527750551647,True,Could not match to any known GPU model
UNKNOWN,0.14707515,0.0,23.54501519758542,True,Could not match to any known GPU model
A40,0.5298344357142857,0.0,84.82031016862436,True,nan
UNKNOWN,0.14931015,0.0,23.902812615888948,True,Could not match to any known GPU model
UNKNOWN,0.14943014999999998,0.0,23.9220232155294,True,Could not match to any known GPU model
L4,0.5043965785714285,0.0,80.74800609126949,True,nan
L4,0.49557657857142856,0.0,79.33602701769587,True,nan
L4,0.49469157857142854,0.0,79.19434884534749,True,nan
UNKNOWN,0.14712015,0.0,23.552219172450595,True,Could not match to any known GPU model
UNKNOWN,0.14739015,0.0,23.595443021641625,True,Could not match to any known GPU model
UNKNOWN,0.14695515,0.0,23.525804597944965,True,Could not match to any known GPU model
UNKNOWN,0.14923515,0.0,23.890805991113663,True,Could not match to any known GPU model
UNKNOWN,0.14817015,0.0,23.7203119193046,True,Could not match to any known GPU model
UNKNOWN,0.14896515,0.0,23.847582141922626,True,Could not match to any known GPU model
UNKNOWN,0.14809514999999998,0.0,23.708305294529307,True,Could not match to any known GPU model
L4,0.49497657857142857,0.0,79.23997401949357,True,nan
L4,0.48627657857142853,0.0,77.8472055455604,True,nan
L4,0.4868765785714286,0.0,77.94325854376268,True,nan
L4,0.46535157857142856,0.0,74.4973572332556,True,nan
RTX_6000_ADA,0.5283937214285714,0.0,84.58966862413149,True,nan
UNKNOWN,0.14883015,0.0,23.825970217327114,True,Could not match to any known GPU model
H100_PCIE_80GB,0.62410015,0.0,99.91115097666288,True,nan
UNKNOWN,0.14853015,0.0,23.777943718225973,True,Could not match to any known GPU model
L4,0.48600657857142854,0.0,77.80398169636936,True,nan
L4,0.46538157857142853,0.0,74.5021598831657,True,nan
UNKNOWN,0.10785299999999999,0.0,17.266006691852294,True,Could not match to any known GPU model
UNKNOWN,0.14170515,0.0,22.685340863674945,True,Could not match to any known GPU model
UNKNOWN,0.14170515,0.0,22.685340863674945,True,Could not match to any known GPU model
UNKNOWN,0.13731015,0.0,21.98175265184318,True,Could not match to any known GPU model
UNKNOWN,0.14755515,0.0,23.62185759614725,True,Could not match to any known GPU model
UNKNOWN,0.14608515,0.0,23.386527750551647,True,Could not match to any known GPU model
UNKNOWN,0.14707515,0.0,23.54501519758542,True,Could not match to any known GPU model
A40,0.5298344357142857,0.0,84.82031016862436,True,nan
UNKNOWN,0.14931015,0.0,23.902812615888948,True,Could not match to any known GPU model
UNKNOWN,0.14943014999999998,0.0,23.9220232155294,True,Could not match to any known GPU model
L4,0.5043965785714285,0.0,80.74800609126949,True,nan
L4,0.49557657857142856,0.0,79.33602701769587,True,nan
L4,0.49469157857142854,0.0,79.19434884534749,True,nan
L4,0.46007157857142855,0.0,73.65209084907546,True,nan
UNKNOWN,0.14865015,0.0,23.79715431786643,True,Could not match to any known GPU model
UNKNOWN,0.14712015,0.0,23.552219172450595,True,Could not match to any known GPU model
UNKNOWN,0.14854515,0.0,23.780345043181025,True,Could not match to any known GPU model
UNKNOWN,0.14787015,0.0,23.672285420203455,True,Could not match to any known GPU model
UNKNOWN,0.14752515,0.0,23.617054946237136,True,Could not match to any known GPU model
UNKNOWN,0.14688015,0.0,23.513797973169677,True,Could not match to any known GPU model
H100_PCIE_80GB,0.62320015,0.0,99.76707147935946,True,nan
UNKNOWN,0.14641515,0.0,23.439356899562906,True,Could not match to any known GPU model
L4,0.49656657857142855,0.0,79.49451446472963,True,nan
RTX_A4000,0.29898515,0.0,47.86403345910139,True,nan
RTX_A4000,0.31520015,0.0,50.459865735518235,True,nan
RTX_6000_ADA,0.4214285714285714,0.0,67.46579635636901,True,nan
L4,0.5083715785714286,0.0,81.38435720435966,True,nan
L4,0.5086715785714285,0.0,81.4323837034608,True,nan
UNKNOWN,0.12990015,0.0,20.795498124044922,True,Could not match to any known GPU model
UNKNOWN,0.14514015,0.0,23.235244278383043,True,Could not match to any known GPU model
RTX_A4000,0.26552014999999995,0.0,42.50667748436877,True,nan
L4,0.5030915785714285,0.0,80.53909082017951,True,nan
L4,0.5028815785714286,0.0,80.50547227080872,True,nan
UNKNOWN,0.13924515,0.0,22.291523571045566,True,Could not match to any known GPU model
UNKNOWN,0.14760014999999999,0.0,23.62906157101242,True,Could not match to any known GPU model
UNKNOWN,0.14535014999999998,0.0,23.268862827753843,True,Could not match to any known GPU model
UNKNOWN,0.14361015,0.0,22.99030913296721,True,Could not match to any known GPU model
A800_40GB,0.6026444357142857,0.0,96.47634150047203,True,nan
L4,0.5067515785714285,0.0,81.12501410921347,True,nan
UNKNOWN,0.14673015,0.0,23.489784723619106,True,Could not match to any known GPU model
UNKNOWN,0.14454015,0.0,23.139191280180757,True,Could not match to any known GPU model
L4,0.5068865785714286,0.0,81.146626033809,True,nan
L4,0.5053115785714286,0.0,80.894486913528,True,nan
L4,0.46007157857142855,0.0,73.65209084907546,True,nan
UNKNOWN,0.14865015,0.0,23.79715431786643,True,Could not match to any known GPU model
UNKNOWN,0.14712015,0.0,23.552219172450595,True,Could not match to any known GPU model
UNKNOWN,0.14854515,0.0,23.780345043181025,True,Could not match to any known GPU model
UNKNOWN,0.14787015,0.0,23.672285420203455,True,Could not match to any known GPU model
UNKNOWN,0.14752515,0.0,23.617054946237136,True,Could not match to any known GPU model
UNKNOWN,0.14688015,0.0,23.513797973169677,True,Could not match to any known GPU model
H100_PCIE_80GB,0.62320015,0.0,99.76707147935946,True,nan
UNKNOWN,0.14641515,0.0,23.439356899562906,True,Could not match to any known GPU model
L4,0.49656657857142855,0.0,79.49451446472963,True,nan
RTX_A4000,0.29898515,0.0,47.86403345910139,True,nan
RTX_A4000,0.31520015,0.0,50.459865735518235,True,nan
RTX_6000_ADA,0.4214285714285714,0.0,67.46579635636901,True,nan
L4,0.5083715785714286,0.0,81.38435720435966,True,nan
L4,0.5086715785714285,0.0,81.4323837034608,True,nan
UNKNOWN,0.12990015,0.0,20.795498124044922,True,Could not match to any known GPU model
UNKNOWN,0.14514015,0.0,23.235244278383043,True,Could not match to any known GPU model
RTX_A4000,0.26552014999999995,0.0,42.50667748436877,True,nan
L4,0.5030915785714285,0.0,80.53909082017951,True,nan
L4,0.5028815785714286,0.0,80.50547227080872,True,nan
UNKNOWN,0.13924515,0.0,22.291523571045566,True,Could not match to any known GPU model
UNKNOWN,0.14760014999999999,0.0,23.62906157101242,True,Could not match to any known GPU model
UNKNOWN,0.14535014999999998,0.0,23.268862827753843,True,Could not match to any known GPU model
UNKNOWN,0.14361015,0.0,22.99030913296721,True,Could not match to any known GPU model
A800_40GB,0.6026444357142857,0.0,96.47634150047203,True,nan
L4,0.5067515785714285,0.0,81.12501410921347,True,nan
UNKNOWN,0.14673015,0.0,23.489784723619106,True,Could not match to any known GPU model
UNKNOWN,0.14454015,0.0,23.139191280180757,True,Could not match to any known GPU model
L4,0.5068865785714286,0.0,81.146626033809,True,nan
L4,0.5053115785714286,0.0,80.894486913528,True,nan
L4,0.46007157857142855,0.0,73.65209084907546,True,nan
UNKNOWN,0.14865015,0.0,23.79715431786643,True,Could not match to any known GPU model
UNKNOWN,0.14712015,0.0,23.552219172450595,True,Could not match to any known GPU model
UNKNOWN,0.14854515,0.0,23.780345043181025,True,Could not match to any known GPU model
UNKNOWN,0.14787015,0.0,23.672285420203455,True,Could not match to any known GPU model
UNKNOWN,0.14752515,0.0,23.617054946237136,True,Could not match to any known GPU model
UNKNOWN,0.14688015,0.0,23.513797973169677,True,Could not match to any known GPU model
H100_PCIE_80GB,0.62320015,0.0,99.76707147935946,True,nan
UNKNOWN,0.14641515,0.0,23.439356899562906,True,Could not match to any known GPU model
L4,0.49656657857142855,0.0,79.49451446472963,True,nan
RTX_A4000,0.29898515,0.0,47.86403345910139,True,nan
RTX_A4000,0.31520015,0.0,50.459865735518235,True,nan
RTX_6000_ADA,0.4214285714285714,0.0,67.46579635636901,True,nan
L4,0.5083715785714286,0.0,81.38435720435966,True,nan
L4,0.5086715785714285,0.0,81.4323837034608,True,nan
UNKNOWN,0.12990015,0.0,20.795498124044922,True,Could not match to any known GPU model
UNKNOWN,0.14514015,0.0,23.235244278383043,True,Could not match to any known GPU model
RTX_A4000,0.26552014999999995,0.0,42.50667748436877,True,nan
L4,0.5030915785714285,0.0,80.53909082017951,True,nan
L4,0.5028815785714286,0.0,80.50547227080872,True,nan
UNKNOWN,0.13924515,0.0,22.291523571045566,True,Could not match to any known GPU model
UNKNOWN,0.14760014999999999,0.0,23.62906157101242,True,Could not match to any known GPU model
UNKNOWN,0.14535014999999998,0.0,23.268862827753843,True,Could not match to any known GPU model
UNKNOWN,0.14361015,0.0,22.99030913296721,True,Could not match to any known GPU model
A800_40GB,0.6026444357142857,0.0,96.47634150047203,True,nan
L4,0.5067515785714285,0.0,81.12501410921347,True,nan
UNKNOWN,0.14673015,0.0,23.489784723619106,True,Could not match to any known GPU model
UNKNOWN,0.14454015,0.0,23.139191280180757,True,Could not match to any known GPU model
L4,0.5068865785714286,0.0,81.146626033809,True,nan
L4,0.5053115785714286,0.0,80.894486913528,True,nan
L4,0.46007157857142855,0.0,73.65209084907546,True,nan
UNKNOWN,0.14865015,0.0,23.79715431786643,True,Could not match to any known GPU model
UNKNOWN,0.14712015,0.0,23.552219172450595,True,Could not match to any known GPU model
UNKNOWN,0.14854515,0.0,23.780345043181025,True,Could not match to any known GPU model
UNKNOWN,0.14787015,0.0,23.672285420203455,True,Could not match to any known GPU model
UNKNOWN,0.14752515,0.0,23.617054946237136,True,Could not match to any known GPU model
UNKNOWN,0.14688015,0.0,23.513797973169677,True,Could not match to any known GPU model
H100_PCIE_80GB,0.62320015,0.0,99.76707147935946,True,nan
UNKNOWN,0.14641515,0.0,23.439356899562906,True,Could not match to any known GPU model
L4,0.49656657857142855,0.0,79.49451446472963,True,nan
RTX_A4000,0.29898515,0.0,47.86403345910139,True,nan
RTX_A4000,0.31520015,0.0,50.459865735518235,True,nan
RTX_6000_ADA,0.4214285714285714,0.0,67.46579635636901,True,nan
L4,0.5083715785714286,0.0,81.38435720435966,True,nan
L4,0.5086715785714285,0.0,81.4323837034608,True,nan
UNKNOWN,0.12990015,0.0,20.795498124044922,True,Could not match to any known GPU model
UNKNOWN,0.14514015,0.0,23.235244278383043,True,Could not match to any known GPU model
RTX_A4000,0.26552014999999995,0.0,42.50667748436877,True,nan
L4,0.5030915785714285,0.0,80.53909082017951,True,nan
L4,0.5028815785714286,0.0,80.50547227080872,True,nan
UNKNOWN,0.13924515,0.0,22.291523571045566,True,Could not match to any known GPU model
UNKNOWN,0.14760014999999999,0.0,23.62906157101242,True,Could not match to any known GPU model
UNKNOWN,0.14535014999999998,0.0,23.268862827753843,True,Could not match to any known GPU model
UNKNOWN,0.14361015,0.0,22.99030913296721,True,Could not match to any known GPU model
A800_40GB,0.6026444357142857,0.0,96.47634150047203,True,nan
L4,0.5067515785714285,0.0,81.12501410921347,True,nan
UNKNOWN,0.14673015,0.0,23.489784723619106,True,Could not match to any known GPU model
UNKNOWN,0.14454015,0.0,23.139191280180757,True,Could not match to any known GPU model
L4,0.5068865785714286,0.0,81.146626033809,True,nan
L4,0.5053115785714286,0.0,80.894486913528,True,nan
L4,0.46007157857142855,0.0,73.65209084907546,True,nan
UNKNOWN,0.14865015,0.0,23.79715431786643,True,Could not match to any known GPU model
UNKNOWN,0.14712015,0.0,23.552219172450595,True,Could not match to any known GPU model
UNKNOWN,0.14854515,0.0,23.780345043181025,True,Could not match to any known GPU model
UNKNOWN,0.14787015,0.0,23.672285420203455,True,Could not match to any known GPU model
UNKNOWN,0.14752515,0.0,23.617054946237136,True,Could not match to any known GPU model
UNKNOWN,0.14688015,0.0,23.513797973169677,True,Could not match to any known GPU model
H100_PCIE_80GB,0.62320015,0.0,99.76707147935946,True,nan
UNKNOWN,0.14641515,0.0,23.439356899562906,True,Could not match to any known GPU model
L4,0.49656657857142855,0.0,79.49451446472963,True,nan
RTX_A4000,0.29898515,0.0,47.86403345910139,True,nan
RTX_A4000,0.31520015,0.0,50.459865735518235,True,nan
RTX_6000_ADA,0.4214285714285714,0.0,67.46579635636901,True,nan
L4,0.5083715785714286,0.0,81.38435720435966,True,nan
L4,0.5086715785714285,0.0,81.4323837034608,True,nan
UNKNOWN,0.12990015,0.0,20.795498124044922,True,Could not match to any known GPU model
UNKNOWN,0.14514015,0.0,23.235244278383043,True,Could not match to any known GPU model
RTX_A4000,0.26552014999999995,0.0,42.50667748436877,True,nan
L4,0.5030915785714285,0.0,80.53909082017951,True,nan
L4,0.5028815785714286,0.0,80.50547227080872,True,nan
